,from_dataset,from_action_idx,from_action_name,to_dataset,to_action_idx,to_action_name,relation
1811,kinetics700,621,throwing_discus,ucf101,92,ThrowDiscus,equal
1812,kinetics700,51,bowling,ucf101,15,Bowling,equal
1813,kinetics700,51,bowling,ucf101,22,CricketBowling,is-a
1814,ucf101,7,Basketball,kinetics700,168,dribbling_basketball,is-a
1815,ucf101,7,Basketball,kinetics700,176,dunking_basketball,is-a
1816,kinetics700,176,dunking_basketball,ucf101,8,BasketballDunk,equal
1817,kinetics700,279,kicking_soccer_ball,ucf101,84,SoccerPenalty,is-a
1818,kinetics700,378,playing_basketball,ucf101,7,Basketball,equal
1819,kinetics700,378,playing_basketball,ucf101,8,BasketballDunk,is-a
1820,ucf101,7,Basketball,kinetics700,411,playing_netball,is-a
1821,kinetics700,438,playing_volleyball,ucf101,96,VolleyballSpiking,is-a
1822,ucf101,7,Basketball,kinetics700,524,shooting_basketball,is-a
1823,kinetics700,524,shooting_basketball,ucf101,8,BasketballDunk,is-a
1824,kinetics700,525,shooting_goal_(soccer),ucf101,84,SoccerPenalty,is-a
1825,kinetics700,49,bouncing_on_bouncy_castle,ucf101,93,TrampolineJumping,similar
1826,kinetics700,275,jumping_sofa,ucf101,93,TrampolineJumping,similar
1827,ucf101,91,TennisSwing,kinetics700,556,smashing,is-a
1828,kinetics700,59,brushing_floor,ucf101,54,MoppingFloor,similar
1829,kinetics700,333,mopping_floor,ucf101,54,MoppingFloor,equal
1830,ucf101,53,Mixing,kinetics700,37,blending_fruit,is-a
1831,kinetics700,315,making_pizza,ucf101,57,PizzaTossing,is-a
1832,kinetics700,515,shaping_bread_dough,ucf101,57,PizzaTossing,is-a
1833,ucf101,53,Mixing,kinetics700,632,tossing_salad,is-a
1834,kinetics700,499,salsa_dancing,ucf101,76,SalsaSpin,is-a
1835,kinetics700,32,bench_pressing,ucf101,9,BenchPress,equal
1836,kinetics700,105,clean_and_jerk,ucf101,20,CleanAndJerk,equal
1837,kinetics700,162,doing_aerobics,ucf101,42,HulaHoop,is-a
1838,kinetics700,162,doing_aerobics,ucf101,46,JumpRope,is-a
1839,kinetics700,162,doing_aerobics,ucf101,90,TaiChi,is-a
1840,kinetics700,162,doing_aerobics,ucf101,93,TrampolineJumping,is-a
1841,kinetics700,192,exercising_arm,ucf101,9,BenchPress,is-a
1842,kinetics700,192,exercising_arm,ucf101,73,RockClimbingIndoor,is-a
1843,kinetics700,192,exercising_arm,ucf101,74,RopeClimbing,is-a
1844,kinetics700,192,exercising_arm,ucf101,98,WallPushups,is-a
1845,kinetics700,274,jumping_jacks,ucf101,47,JumpingJack,equal
1846,kinetics700,305,lunge,ucf101,51,Lunges,equal
1847,kinetics700,453,pull_ups,ucf101,69,PullUps,equal
1848,ucf101,70,Punch,kinetics700,459,punching_person_(boxing),is-a
1849,kinetics700,460,push_up,ucf101,36,HandstandPushups,is-a
1850,kinetics700,460,push_up,ucf101,71,PushUps,equal
1851,kinetics700,460,push_up,ucf101,98,WallPushups,is-a
1852,kinetics700,576,squat,ucf101,14,BodyWeightSquats,is-a
1853,kinetics700,580,standing_on_hands,ucf101,36,HandstandPushups,is-a
1854,kinetics700,580,standing_on_hands,ucf101,37,HandstandWalking,is-a
1855,ucf101,32,GolfSwing,kinetics700,225,golf_chipping,is-a
1856,ucf101,32,GolfSwing,kinetics700,226,golf_driving,is-a
1857,ucf101,32,GolfSwing,kinetics700,227,golf_putting,is-a
1858,kinetics700,50,bouncing_on_trampoline,ucf101,93,TrampolineJumping,equal
1859,ucf101,4,BalanceBeam,kinetics700,79,cartwheeling,is-a
1860,ucf101,29,FloorGymnastics,kinetics700,79,cartwheeling,is-a
1861,kinetics700,233,gymnastics_tumbling,ucf101,37,HandstandWalking,is-a
1862,ucf101,29,FloorGymnastics,kinetics700,567,somersaulting,is-a
1863,kinetics700,38,blowdrying_hair,ucf101,12,BlowDryHair,equal
1864,kinetics700,207,fixing_hair,ucf101,12,BlowDryHair,is-a
1865,kinetics700,207,fixing_hair,ucf101,33,Haircut,is-a
1866,ucf101,33,Haircut,kinetics700,220,getting_a_haircut,is-a
1867,kinetics700,43,blowing_out_candles,ucf101,13,BlowingCandles,equal
1868,kinetics700,61,brushing_teeth,ucf101,19,BrushingTeeth,equal
1869,ucf101,25,Diving,kinetics700,24,base_jumping,is-a
1870,ucf101,25,Diving,kinetics700,67,bungee_jumping,is-a
1871,kinetics700,111,climbing_a_rope,ucf101,73,RockClimbingIndoor,similar
1872,kinetics700,111,climbing_a_rope,ucf101,74,RopeClimbing,equal
1873,kinetics700,112,climbing_ladder,ucf101,73,RockClimbingIndoor,similar
1874,kinetics700,112,climbing_ladder,ucf101,74,RopeClimbing,similar
1875,kinetics700,159,diving_cliff,ucf101,21,CliffDiving,equal
1876,ucf101,25,Diving,kinetics700,159,diving_cliff,is-a
1877,kinetics700,159,diving_cliff,ucf101,82,SkyDiving,similar
1878,kinetics700,257,ice_climbing,ucf101,73,RockClimbingIndoor,similar
1879,kinetics700,257,ice_climbing,ucf101,74,RopeClimbing,similar
1880,ucf101,25,Diving,kinetics700,273,jumping_into_pool,is-a
1881,kinetics700,491,rock_climbing,ucf101,73,RockClimbingIndoor,is-a
1882,kinetics700,491,rock_climbing,ucf101,74,RopeClimbing,similar
1883,kinetics700,550,skydiving,ucf101,21,CliffDiving,similar
1884,ucf101,25,Diving,kinetics700,550,skydiving,is-a
1885,kinetics700,550,skydiving,ucf101,82,SkyDiving,equal
1886,kinetics700,574,springboard_diving,ucf101,21,CliffDiving,similar
1887,ucf101,25,Diving,kinetics700,574,springboard_diving,is-a
1888,kinetics700,574,springboard_diving,ucf101,82,SkyDiving,similar
1889,kinetics700,601,swinging_on_something,ucf101,85,StillRings,is-a
1890,kinetics700,483,riding_or_walking_with_horse,ucf101,40,HorseRace,is-a
1891,kinetics700,483,riding_or_walking_with_horse,ucf101,41,HorseRiding,equal
1892,ucf101,97,WalkingWithDog,kinetics700,669,walking_the_dog,is-a
1893,kinetics700,269,juggling_balls,ucf101,45,JugglingBalls,equal
1894,kinetics700,269,juggling_balls,ucf101,83,SoccerJuggling,is-a
1895,kinetics700,270,juggling_fire,ucf101,45,JugglingBalls,similar
1896,ucf101,45,JugglingBalls,kinetics700,271,juggling_soccer_ball,is-a
1897,kinetics700,271,juggling_soccer_ball,ucf101,83,SoccerJuggling,equal
1898,kinetics700,7,applying_cream,ucf101,0,ApplyEyeMakeup,similar
1899,kinetics700,7,applying_cream,ucf101,1,ApplyLipstick,similar
1900,ucf101,0,ApplyEyeMakeup,kinetics700,177,dyeing_eyebrows,is-a
1901,ucf101,0,ApplyEyeMakeup,kinetics700,204,filling_eyebrows,is-a
1902,ucf101,0,ApplyEyeMakeup,kinetics700,466,putting_on_eyeliner,is-a
1903,ucf101,0,ApplyEyeMakeup,kinetics700,467,putting_on_foundation,is-a
1904,ucf101,0,ApplyEyeMakeup,kinetics700,468,putting_on_lipstick,is-a
1905,kinetics700,468,putting_on_lipstick,ucf101,1,ApplyLipstick,equal
1906,ucf101,0,ApplyEyeMakeup,kinetics700,469,putting_on_mascara,is-a
1907,kinetics700,458,punching_bag,ucf101,16,BoxingPunchingBag,is-a
1908,kinetics700,458,punching_bag,ucf101,17,BoxingSpeedBag,is-a
1909,ucf101,70,Punch,kinetics700,458,punching_bag,is-a
1910,kinetics700,602,sword_fighting,ucf101,27,Fencing,is-a
1911,kinetics700,606,tai_chi,ucf101,90,TaiChi,equal
1912,kinetics700,694,wrestling,ucf101,86,SumoWrestling,is-a
1913,kinetics700,131,crawling_baby,ucf101,3,BabyCrawling,equal
1914,ucf101,10,Biking,kinetics700,196,falling_off_bike,is-a
1915,kinetics700,250,hoverboarding,ucf101,79,SkateBoarding,similar
1916,ucf101,10,Biking,kinetics700,272,jumping_bicycle,is-a
1917,ucf101,10,Biking,kinetics700,478,riding_a_bike,is-a
1918,ucf101,10,Biking,kinetics700,486,riding_unicycle,is-a
1919,kinetics700,542,skateboarding,ucf101,79,SkateBoarding,equal
1920,kinetics700,374,playing_accordion,ucf101,5,BandMarching,similar
1921,kinetics700,374,playing_accordion,ucf101,58,PlayingCello,similar
1922,kinetics700,374,playing_accordion,ucf101,59,PlayingDaf,similar
1923,kinetics700,374,playing_accordion,ucf101,60,PlayingDhol,similar
1924,kinetics700,374,playing_accordion,ucf101,61,PlayingFlute,similar
1925,kinetics700,374,playing_accordion,ucf101,62,PlayingGuitar,similar
1926,kinetics700,374,playing_accordion,ucf101,63,PlayingPiano,similar
1927,kinetics700,374,playing_accordion,ucf101,64,PlayingSitar,similar
1928,kinetics700,374,playing_accordion,ucf101,65,PlayingTabla,similar
1929,kinetics700,374,playing_accordion,ucf101,66,PlayingViolin,similar
1930,kinetics700,377,playing_bagpipes,ucf101,5,BandMarching,similar
1931,kinetics700,377,playing_bagpipes,ucf101,58,PlayingCello,similar
1932,kinetics700,377,playing_bagpipes,ucf101,59,PlayingDaf,similar
1933,kinetics700,377,playing_bagpipes,ucf101,60,PlayingDhol,similar
1934,kinetics700,377,playing_bagpipes,ucf101,61,PlayingFlute,similar
1935,kinetics700,377,playing_bagpipes,ucf101,62,PlayingGuitar,similar
1936,kinetics700,377,playing_bagpipes,ucf101,63,PlayingPiano,similar
1937,kinetics700,377,playing_bagpipes,ucf101,64,PlayingSitar,similar
1938,kinetics700,377,playing_bagpipes,ucf101,65,PlayingTabla,similar
1939,kinetics700,377,playing_bagpipes,ucf101,66,PlayingViolin,similar
1940,kinetics700,379,playing_bass_guitar,ucf101,58,PlayingCello,similar
1941,kinetics700,379,playing_bass_guitar,ucf101,59,PlayingDaf,similar
1942,kinetics700,379,playing_bass_guitar,ucf101,60,PlayingDhol,similar
1943,kinetics700,379,playing_bass_guitar,ucf101,61,PlayingFlute,similar
1944,ucf101,62,PlayingGuitar,kinetics700,379,playing_bass_guitar,is-a
1945,kinetics700,379,playing_bass_guitar,ucf101,63,PlayingPiano,similar
1946,kinetics700,379,playing_bass_guitar,ucf101,64,PlayingSitar,similar
1947,kinetics700,379,playing_bass_guitar,ucf101,65,PlayingTabla,similar
1948,kinetics700,379,playing_bass_guitar,ucf101,66,PlayingViolin,similar
1949,kinetics700,384,playing_cello,ucf101,58,PlayingCello,equal
1950,kinetics700,384,playing_cello,ucf101,59,PlayingDaf,similar
1951,kinetics700,384,playing_cello,ucf101,60,PlayingDhol,similar
1952,kinetics700,384,playing_cello,ucf101,61,PlayingFlute,similar
1953,kinetics700,384,playing_cello,ucf101,62,PlayingGuitar,similar
1954,kinetics700,384,playing_cello,ucf101,63,PlayingPiano,similar
1955,kinetics700,384,playing_cello,ucf101,64,PlayingSitar,similar
1956,kinetics700,384,playing_cello,ucf101,65,PlayingTabla,similar
1957,kinetics700,384,playing_cello,ucf101,66,PlayingViolin,similar
1958,kinetics700,387,playing_clarinet,ucf101,5,BandMarching,similar
1959,kinetics700,387,playing_clarinet,ucf101,58,PlayingCello,similar
1960,kinetics700,387,playing_clarinet,ucf101,59,PlayingDaf,similar
1961,kinetics700,387,playing_clarinet,ucf101,60,PlayingDhol,similar
1962,kinetics700,387,playing_clarinet,ucf101,61,PlayingFlute,similar
1963,kinetics700,387,playing_clarinet,ucf101,62,PlayingGuitar,similar
1964,kinetics700,387,playing_clarinet,ucf101,63,PlayingPiano,similar
1965,kinetics700,387,playing_clarinet,ucf101,64,PlayingSitar,similar
1966,kinetics700,387,playing_clarinet,ucf101,65,PlayingTabla,similar
1967,kinetics700,387,playing_clarinet,ucf101,66,PlayingViolin,similar
1968,kinetics700,390,playing_cymbals,ucf101,5,BandMarching,similar
1969,kinetics700,390,playing_cymbals,ucf101,26,Drumming,similar
1970,kinetics700,390,playing_cymbals,ucf101,58,PlayingCello,similar
1971,kinetics700,390,playing_cymbals,ucf101,59,PlayingDaf,similar
1972,kinetics700,390,playing_cymbals,ucf101,60,PlayingDhol,similar
1973,kinetics700,390,playing_cymbals,ucf101,61,PlayingFlute,similar
1974,kinetics700,390,playing_cymbals,ucf101,62,PlayingGuitar,similar
1975,kinetics700,390,playing_cymbals,ucf101,63,PlayingPiano,similar
1976,kinetics700,390,playing_cymbals,ucf101,64,PlayingSitar,similar
1977,kinetics700,390,playing_cymbals,ucf101,65,PlayingTabla,similar
1978,kinetics700,390,playing_cymbals,ucf101,66,PlayingViolin,similar
1979,kinetics700,392,playing_didgeridoo,ucf101,58,PlayingCello,similar
1980,kinetics700,392,playing_didgeridoo,ucf101,59,PlayingDaf,similar
1981,kinetics700,392,playing_didgeridoo,ucf101,60,PlayingDhol,similar
1982,kinetics700,392,playing_didgeridoo,ucf101,61,PlayingFlute,similar
1983,kinetics700,392,playing_didgeridoo,ucf101,62,PlayingGuitar,similar
1984,kinetics700,392,playing_didgeridoo,ucf101,63,PlayingPiano,similar
1985,kinetics700,392,playing_didgeridoo,ucf101,64,PlayingSitar,similar
1986,kinetics700,392,playing_didgeridoo,ucf101,65,PlayingTabla,similar
1987,kinetics700,392,playing_didgeridoo,ucf101,66,PlayingViolin,similar
1988,kinetics700,394,playing_drums,ucf101,5,BandMarching,similar
1989,kinetics700,394,playing_drums,ucf101,26,Drumming,equal
1990,kinetics700,394,playing_drums,ucf101,58,PlayingCello,similar
1991,kinetics700,394,playing_drums,ucf101,59,PlayingDaf,is-a
1992,kinetics700,394,playing_drums,ucf101,60,PlayingDhol,is-a
1993,kinetics700,394,playing_drums,ucf101,61,PlayingFlute,similar
1994,kinetics700,394,playing_drums,ucf101,62,PlayingGuitar,similar
1995,kinetics700,394,playing_drums,ucf101,63,PlayingPiano,similar
1996,kinetics700,394,playing_drums,ucf101,64,PlayingSitar,similar
1997,kinetics700,394,playing_drums,ucf101,65,PlayingTabla,is-a
1998,kinetics700,394,playing_drums,ucf101,66,PlayingViolin,similar
1999,kinetics700,396,playing_flute,ucf101,5,BandMarching,similar
2000,kinetics700,396,playing_flute,ucf101,58,PlayingCello,similar
2001,kinetics700,396,playing_flute,ucf101,59,PlayingDaf,similar
2002,kinetics700,396,playing_flute,ucf101,60,PlayingDhol,similar
2003,kinetics700,396,playing_flute,ucf101,61,PlayingFlute,equal
2004,kinetics700,396,playing_flute,ucf101,62,PlayingGuitar,similar
2005,kinetics700,396,playing_flute,ucf101,63,PlayingPiano,similar
2006,kinetics700,396,playing_flute,ucf101,64,PlayingSitar,similar
2007,kinetics700,396,playing_flute,ucf101,65,PlayingTabla,similar
2008,kinetics700,396,playing_flute,ucf101,66,PlayingViolin,similar
2009,kinetics700,398,playing_guitar,ucf101,58,PlayingCello,similar
2010,kinetics700,398,playing_guitar,ucf101,59,PlayingDaf,similar
2011,kinetics700,398,playing_guitar,ucf101,60,PlayingDhol,similar
2012,kinetics700,398,playing_guitar,ucf101,61,PlayingFlute,similar
2013,kinetics700,398,playing_guitar,ucf101,62,PlayingGuitar,equal
2014,kinetics700,398,playing_guitar,ucf101,63,PlayingPiano,similar
2015,kinetics700,398,playing_guitar,ucf101,64,PlayingSitar,similar
2016,kinetics700,398,playing_guitar,ucf101,65,PlayingTabla,similar
2017,kinetics700,398,playing_guitar,ucf101,66,PlayingViolin,similar
2018,kinetics700,400,playing_harmonica,ucf101,58,PlayingCello,similar
2019,kinetics700,400,playing_harmonica,ucf101,59,PlayingDaf,similar
2020,kinetics700,400,playing_harmonica,ucf101,60,PlayingDhol,similar
2021,kinetics700,400,playing_harmonica,ucf101,61,PlayingFlute,similar
2022,kinetics700,400,playing_harmonica,ucf101,62,PlayingGuitar,similar
2023,kinetics700,400,playing_harmonica,ucf101,63,PlayingPiano,similar
2024,kinetics700,400,playing_harmonica,ucf101,64,PlayingSitar,similar
2025,kinetics700,400,playing_harmonica,ucf101,65,PlayingTabla,similar
2026,kinetics700,400,playing_harmonica,ucf101,66,PlayingViolin,similar
2027,kinetics700,401,playing_harp,ucf101,58,PlayingCello,similar
2028,kinetics700,401,playing_harp,ucf101,59,PlayingDaf,similar
2029,kinetics700,401,playing_harp,ucf101,60,PlayingDhol,similar
2030,kinetics700,401,playing_harp,ucf101,61,PlayingFlute,similar
2031,kinetics700,401,playing_harp,ucf101,62,PlayingGuitar,similar
2032,kinetics700,401,playing_harp,ucf101,63,PlayingPiano,similar
2033,kinetics700,401,playing_harp,ucf101,64,PlayingSitar,similar
2034,kinetics700,401,playing_harp,ucf101,65,PlayingTabla,similar
2035,kinetics700,401,playing_harp,ucf101,66,PlayingViolin,similar
2036,kinetics700,403,playing_keyboard,ucf101,5,BandMarching,similar
2037,kinetics700,403,playing_keyboard,ucf101,58,PlayingCello,similar
2038,kinetics700,403,playing_keyboard,ucf101,59,PlayingDaf,similar
2039,kinetics700,403,playing_keyboard,ucf101,60,PlayingDhol,similar
2040,kinetics700,403,playing_keyboard,ucf101,61,PlayingFlute,similar
2041,kinetics700,403,playing_keyboard,ucf101,62,PlayingGuitar,similar
2042,kinetics700,403,playing_keyboard,ucf101,63,PlayingPiano,similar
2043,kinetics700,403,playing_keyboard,ucf101,64,PlayingSitar,similar
2044,kinetics700,403,playing_keyboard,ucf101,65,PlayingTabla,similar
2045,kinetics700,403,playing_keyboard,ucf101,66,PlayingViolin,similar
2046,kinetics700,406,playing_lute,ucf101,58,PlayingCello,similar
2047,kinetics700,406,playing_lute,ucf101,59,PlayingDaf,similar
